Date,Season,Week,Team,Opponent,HomeOrAway,Score,OpponentScore,TotalScore,Stadium,PlayingSurface,Temperature,Humidity,WindSpeed,OverUnder,PointSpread,ScoreQuarter1,ScoreQuarter2,ScoreQuarter3,ScoreQuarter4,ScoreOvertime,TimeOfPosessionMinutes,TimeOfPosessionSeconds,TimeOfPosession,FirstDowns,FirstDownsByRushing,FirstDownsByPassing,FirstDownsByPenalty,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,Touchdowns,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,PassingAttempts,PassingCompletions,PassingYards,PassingTouchdowns,PassingInterceptions,PassingYardsPerAttempt,PassingYardsPerCompletion,CompletionPercentage,PasserRating,ThirdDownAttempts,ThirdDownConversions,ThirdDownPercentage,FourthDownAttempts,FourthDownConversions,FourthDownPercentage,RedZoneAttempts,RedZoneConversions,GoalToGoAttempts,GoalToGoConversions,ReturnYards,Penalties,PenaltyYards,Fumbles,FumblesLost,TimesSacked,TimesSackedYards,QuarterbackHits,TacklesForLoss,Safeties,Punts,PuntYards,PuntAverage,Giveaways,Takeaways,TurnoverDifferential,OpponentScoreQuarter1,OpponentScoreQuarter2,OpponentScoreQuarter3,OpponentScoreQuarter4,OpponentScoreOvertime,OpponentTimeOfPosessionMinutes,OpponentTimeOfPosessionSeconds,OpponentTimeOfPosession,OpponentFirstDowns,OpponentFirstDownsByRushing,OpponentFirstDownsByPassing,OpponentFirstDownsByPenalty,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentTouchdowns,OpponentRushingAttempts,OpponentRushingYards,OpponentRushingYardsPerAttempt,OpponentRushingTouchdowns,OpponentPassingAttempts,OpponentPassingCompletions,OpponentPassingYards,OpponentPassingTouchdowns,OpponentPassingInterceptions,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentCompletionPercentage,OpponentPasserRating,OpponentThirdDownAttempts,OpponentThirdDownConversions,OpponentThirdDownPercentage,OpponentFourthDownAttempts,OpponentFourthDownConversions,OpponentFourthDownPercentage,OpponentRedZoneAttempts,OpponentRedZoneConversions,OpponentGoalToGoAttempts,OpponentGoalToGoConversions,OpponentReturnYards,OpponentPenalties,OpponentPenaltyYards,OpponentFumbles,OpponentFumblesLost,OpponentTimesSacked,OpponentTimesSackedYards,OpponentQuarterbackHits,OpponentTacklesForLoss,OpponentSafeties,OpponentPunts,OpponentPuntYards,OpponentPuntAverage,OpponentGiveaways,OpponentTakeaways,OpponentTurnoverDifferential,RedZonePercentage,GoalToGoPercentage,QuarterbackHitsDifferential,TacklesForLossDifferential,QuarterbackSacksDifferential,TacklesForLossPercentage,QuarterbackHitsPercentage,TimesSackedPercentage,OpponentRedZonePercentage,OpponentGoalToGoPercentage,OpponentQuarterbackHitsDifferential,OpponentTacklesForLossDifferential,OpponentQuarterbackSacksDifferential,OpponentTacklesForLossPercentage,OpponentQuarterbackHitsPercentage,OpponentTimesSackedPercentage,Kickoffs,KickoffsInEndZone,KickoffTouchbacks,PuntsHadBlocked,PuntNetAverage,ExtraPointKickingAttempts,ExtraPointKickingConversions,ExtraPointsHadBlocked,ExtraPointPassingAttempts,ExtraPointPassingConversions,ExtraPointRushingAttempts,ExtraPointRushingConversions,FieldGoalAttempts,FieldGoalsMade,FieldGoalsHadBlocked,PuntReturns,PuntReturnYards,KickReturns,KickReturnYards,InterceptionReturns,InterceptionReturnYards,OpponentKickoffs,OpponentKickoffsInEndZone,OpponentKickoffTouchbacks,OpponentPuntsHadBlocked,OpponentPuntNetAverage,OpponentExtraPointKickingAttempts,OpponentExtraPointKickingConversions,OpponentExtraPointsHadBlocked,OpponentExtraPointPassingAttempts,OpponentExtraPointPassingConversions,OpponentExtraPointRushingAttempts,OpponentExtraPointRushingConversions,OpponentFieldGoalAttempts,OpponentFieldGoalsMade,OpponentFieldGoalsHadBlocked,OpponentPuntReturns,OpponentPuntReturnYards,OpponentKickReturns,OpponentKickReturnYards,OpponentInterceptionReturns,OpponentInterceptionReturnYards
11/18/2012 1:00:00 PM,2012,11,ARI,ATL,AWAY,19,23,42,Georgia Dome,Dome,70,40,0,43.0,9.5,13,3,0,3,0,27,19,27:19,7,4,3,0,56,178,3.2,1,26,137,5.3,1,27,11,41,0,0,1.5,3.7,40.7,48.53,16,2,12.5,1,0,0,3,1,1,1,63,5,43,1,1,3,29,5,3,0,8,407,50.9,1,6,5,0,16,0,7,0,32,41,32:41,20,4,15,1,71,354,5.0,2,24,58,2.4,1,46,28,296,0,5,6.4,10.6,60.9,40.04,16,7,43.8,0,0,0,2,1,2,1,44,5,35,2,1,1,5,5,8,0,4,205,51.2,6,1,-5,33.3,100,0,-5,-2,12.5,10.6,10.0,50.0,50.0,0,5,2,30.8,16.7,2.1,6,6,4,0,42.9,1,1,0,0,0,0,0,4,4,0,2,17,4,125,5,46,5,5,1,0,47.0,2,2,0,0,0,0,0,3,3,0,4,44,2,53,0,0
11/18/2012 1:00:00 PM,2012,11,CIN,KC,AWAY,28,6,34,Arrowhead Stadium,Grass,59,37,0,42.0,-3.0,7,14,0,7,0,35,22,35:22,22,9,11,2,69,409,5.9,4,38,189,5.0,2,29,18,220,2,0,7.6,12.2,62.1,108.41,14,4,28.6,3,3,100,4,4,3,3,24,8,54,1,0,2,10,7,4,0,6,322,53.7,0,1,1,3,3,0,0,0,24,38,24:38,16,5,10,1,60,284,4.7,0,26,113,4.3,0,30,17,171,0,0,5.7,10.1,56.7,73.06,11,1,9.1,1,0,0,2,0,0,0,30,6,30,3,1,4,17,3,4,0,7,356,50.9,1,0,-1,100,100,4,0,2,15.4,20.6,6.5,0,0,-4,0,-2,10.5,9.7,11.8,5,3,2,0,48.7,4,4,0,0,0,0,0,1,0,0,4,24,1,26,0,0,2,2,1,0,44.6,0,0,0,0,0,0,0,2,2,0,3,30,3,69,0,0
11/18/2012 1:00:00 PM,2012,11,CLE,DAL,AWAY,20,23,43,Cowboys Stadium,Artificial,56,51,8,43.5,7.0,7,6,0,7,0,30,43,30:43,19,3,14,2,70,311,4.4,2,33,119,3.6,0,35,20,192,2,0,5.5,9.6,57.1,91.61,15,6,40.0,1,0,0,4,2,2,1,41,12,129,2,1,2,18,10,6,0,5,223,44.6,1,1,0,0,0,3,17,3,38,10,38:10,30,6,14,10,78,320,4.1,2,21,63,3,1,50,35,257,1,0,5.1,7.3,70.0,88.50,14,4,28.6,1,1,100,5,2,1,1,27,9,92,1,1,7,56,4,2,0,7,302,43.1,1,1,0,50.0,50.0,6,4,5,28.6,17.5,5.4,40.0,100,-6,-4,-5,6.1,10.8,12.3,6,6,6,0,35.2,2,2,0,0,0,0,0,2,2,0,2,41,5,54,0,0,5,2,0,0,37.3,2,2,0,0,0,0,0,3,3,0,2,27,0,0,0,0
11/18/2012 1:00:00 PM,2012,11,GB,DET,AWAY,24,20,44,Ford Field,Dome,68,70,0,53.5,-3.0,0,7,7,10,0,30,18,30:18,16,5,10,1,59,314,5.3,3,29,95,3.3,0,27,19,219,2,1,8.1,11.5,70.4,103.78,13,6,46.2,1,0,0,0,0,0,0,92,9,80,2,0,3,17,7,5,0,4,176,44,1,4,3,3,7,7,3,0,29,42,29:42,19,6,9,4,68,362,5.3,2,24,110,4.6,1,39,17,252,1,2,6.5,14.8,43.6,52.51,15,6,40.0,1,0,0,4,2,3,1,10,7,50,3,2,5,14,5,7,0,3,118,39.3,4,1,-3,0,0,2,-2,2,20.8,15.9,10.0,50.0,33.3,-2,2,-2,24.1,16.7,11.4,5,2,1,0,44.0,3,3,0,0,0,0,0,3,1,0,0,0,4,71,2,92,5,4,1,0,39.3,2,2,0,0,0,0,0,2,2,0,1,0,4,64,1,10
11/18/2012 1:00:00 PM,2012,11,IND,NE,AWAY,24,59,83,Gillette Stadium,Artificial,42,62,14,53.5,9.5,14,3,0,7,0,32,55,32:55,28,9,16,3,75,448,6.0,3,24,119,5.0,1,50,27,329,2,3,6.6,12.2,54.0,62.83,14,8,57.1,0,0,0,2,2,1,1,7,1,5,3,1,1,5,2,2,0,3,139,46.3,4,0,-4,7,17,14,21,0,27,5,27:5,25,5,20,0,60,446,7.4,8,25,115,4.6,2,35,24,331,3,0,9.5,13.8,68.6,127.20,12,8,66.7,0,0,0,6,4,3,3,283,4,70,1,0,0,0,6,2,0,2,114,57,0,4,4,100,100,-4,0,-1,8.0,5.7,2.0,66.7,100,4,0,1,8.3,11.8,0,5,3,1,0,7.3,3,3,0,0,0,0,0,2,1,0,1,7,7,104,0,0,10,4,3,0,53.5,8,8,0,0,0,0,0,2,1,0,2,117,4,94,3,166
11/18/2012 1:00:00 PM,2012,11,JAX,HOU,AWAY,37,43,80,Reliant Stadium,Grass,70,43,7,40.5,15.0,7,10,10,7,3,31,19,31:19,17,4,12,1,66,458,6.9,4,29,86,3.0,0,35,18,372,4,0,10.6,20.7,51.4,127.32,14,4,28.6,2,1,50.0,3,2,2,1,46,6,54,1,1,2,6,6,3,0,5,242,48.4,1,3,2,7,10,3,14,9,41,40,41:40,39,10,26,3,92,653,7.1,5,35,149,4.3,0,55,43,504,5,2,9.2,11.7,78.2,120.00,11,4,36.4,0,0,0,7,4,5,4,76,2,20,2,1,2,23,10,5,0,3,111,37,3,1,-2,66.7,50.0,-4,-2,0,8.6,10.5,5.4,57.1,80.0,4,2,0,17.2,27.0,3.5,9,9,4,0,33.2,4,4,0,0,0,0,0,3,3,0,2,11,6,149,2,35,8,4,2,0,33.3,4,4,0,0,0,0,0,5,3,0,2,76,5,162,0,0
11/18/2012 1:00:00 PM,2012,11,NYJ,STL,AWAY,27,13,40,Edward Jones Dome,Dome,70,40,0,39.0,3.5,3,10,0,14,0,33,3,33:3,17,8,9,0,65,289,4.4,3,41,124,3.0,2,21,16,165,1,0,7.9,10.3,76.2,114.19,15,7,46.7,1,0,0,4,2,1,1,34,3,20,2,0,3,12,2,4,0,3,127,42.3,0,3,3,7,0,0,6,0,26,57,26:57,15,5,10,0,65,281,4.3,2,20,114,5.7,0,44,23,167,2,1,3.8,7.3,52.3,67.14,16,5,31.2,5,3,60.0,2,2,2,2,0,5,30,3,2,1,3,3,11,0,5,251,50.2,3,0,-3,50.0,100,-1,-7,-2,20.0,4.4,12.5,100,100,1,7,2,26.8,12.5,2.2,6,5,1,0,35.7,3,3,0,0,0,0,0,4,2,1,3,29,1,42,1,5,3,2,1,0,44.4,1,1,0,1,0,0,0,0,0,0,0,0,5,127,0,0
11/18/2012 1:00:00 PM,2012,11,PHI,WAS,AWAY,6,31,37,Fedex Field,Grass,52,55,9,45.5,3.5,0,3,3,0,0,31,24,31:24,16,2,10,4,71,257,3.6,0,21,80,3.8,0,46,21,177,0,2,3.8,8.4,45.7,38.04,19,7,36.8,1,0,0,1,0,0,0,28,9,70,4,1,4,27,4,6,0,5,234,46.8,3,0,-3,7,10,7,7,0,28,36,28:36,15,7,7,1,51,361,7.1,4,34,169,5.0,0,15,14,192,4,0,12.8,13.7,93.3,158.33,11,5,45.5,1,0,0,4,2,1,1,79,13,80,2,0,2,8,7,11,0,5,227,45.4,0,3,3,0,0,-3,-5,-2,17.6,23.5,8.0,50.0,100,3,5,2,52.4,14.0,11.8,3,3,3,0,36.4,0,0,0,0,0,0,0,2,2,0,3,28,4,80,0,0,5,1,1,0,39.8,4,4,0,0,0,0,0,1,1,0,3,32,0,0,2,47
11/18/2012 1:00:00 PM,2012,11,TB,CAR,AWAY,27,21,48,Bank of America Stadium,Grass,53,15,9,47.0,1.0,10,0,0,11,6,32,30,32:30,25,9,12,4,77,403,5.2,3,30,167,5.6,0,46,25,236,3,2,5.1,9.4,54.3,72.37,18,7,38.9,2,1,50.0,3,2,1,1,15,6,50,1,1,1,12,3,10,0,6,297,49.5,3,1,-2,7,7,0,7,0,31,50,31:50,18,7,10,1,65,331,5.1,3,34,97,2.9,1,29,16,234,1,0,8.1,14.6,55.2,93.18,17,9,52.9,1,0,0,2,1,1,1,133,11,91,1,1,2,18,5,0,0,6,274,45.7,1,3,2,66.7,100,-2,10,1,29.4,9.7,2.1,50.0,100,2,-10,-1,0,10.6,6.5,5,4,2,0,39.3,1,1,0,1,1,0,0,2,2,0,2,15,1,33,0,0,5,5,4,0,39.8,3,3,0,0,0,0,0,1,0,0,3,41,3,59,2,92
11/18/2012 1:00:00 PM,2012,11,ATL,ARI,HOME,23,19,42,Georgia Dome,Dome,70,40,0,43.0,-9.5,0,16,0,7,0,32,41,32:41,20,4,15,1,71,354,5.0,2,24,58,2.4,1,46,28,296,0,5,6.4,10.6,60.9,40.04,16,7,43.8,0,0,0,2,1,2,1,44,5,35,2,1,1,5,5,8,0,4,205,51.2,6,1,-5,13,3,0,3,0,27,19,27:19,7,4,3,0,56,178,3.2,1,26,137,5.3,1,27,11,41,0,0,1.5,3.7,40.7,48.53,16,2,12.5,1,0,0,3,1,1,1,63,5,43,1,1,3,29,5,3,0,8,407,50.9,1,6,5,50.0,50.0,0,5,2,30.8,16.7,2.1,33.3,100,0,-5,-2,12.5,10.6,10.0,5,5,1,0,47.0,2,2,0,0,0,0,0,3,3,0,4,44,2,53,0,0,6,6,4,0,42.9,1,1,0,0,0,0,0,4,4,0,2,17,4,125,5,46
11/18/2012 1:00:00 PM,2012,11,CAR,TB,HOME,21,27,48,Bank of America Stadium,Grass,53,15,9,47.0,-1.0,7,7,0,7,0,31,50,31:50,18,7,10,1,65,331,5.1,3,34,97,2.9,1,29,16,234,1,0,8.1,14.6,55.2,93.18,17,9,52.9,1,0,0,2,1,1,1,133,11,91,1,1,2,18,5,0,0,6,274,45.7,1,3,2,10,0,0,11,6,32,30,32:30,25,9,12,4,77,403,5.2,3,30,167,5.6,0,46,25,236,3,2,5.1,9.4,54.3,72.37,18,7,38.9,2,1,50.0,3,2,1,1,15,6,50,1,1,1,12,3,10,0,6,297,49.5,3,1,-2,50.0,100,2,-10,-1,0,10.6,6.5,66.7,100,-2,10,1,29.4,9.7,2.1,5,5,4,0,39.8,3,3,0,0,0,0,0,1,0,0,3,41,3,59,2,92,5,4,2,0,39.3,1,1,0,1,1,0,0,2,2,0,2,15,1,33,0,0
11/18/2012 1:00:00 PM,2012,11,DAL,CLE,HOME,23,20,43,Cowboys Stadium,Artificial,56,51,8,43.5,-7.0,0,0,3,17,3,38,10,38:10,30,6,14,10,78,320,4.1,2,21,63,3,1,50,35,257,1,0,5.1,7.3,70.0,88.50,14,4,28.6,1,1,100,5,2,1,1,27,9,92,1,1,7,56,4,2,0,7,302,43.1,1,1,0,7,6,0,7,0,30,43,30:43,19,3,14,2,70,311,4.4,2,33,119,3.6,0,35,20,192,2,0,5.5,9.6,57.1,91.61,15,6,40.0,1,0,0,4,2,2,1,41,12,129,2,1,2,18,10,6,0,5,223,44.6,1,1,0,40.0,100,-6,-4,-5,6.1,10.8,12.3,50.0,50.0,6,4,5,28.6,17.5,5.4,5,2,0,0,37.3,2,2,0,0,0,0,0,3,3,0,2,27,0,0,0,0,6,6,6,0,35.2,2,2,0,0,0,0,0,2,2,0,2,41,5,54,0,0
11/18/2012 1:00:00 PM,2012,11,DET,GB,HOME,20,24,44,Ford Field,Dome,68,70,0,53.5,3.0,3,7,7,3,0,29,42,29:42,19,6,9,4,68,362,5.3,2,24,110,4.6,1,39,17,252,1,2,6.5,14.8,43.6,52.51,15,6,40.0,1,0,0,4,2,3,1,10,7,50,3,2,5,14,5,7,0,3,118,39.3,4,1,-3,0,7,7,10,0,30,18,30:18,16,5,10,1,59,314,5.3,3,29,95,3.3,0,27,19,219,2,1,8.1,11.5,70.4,103.78,13,6,46.2,1,0,0,0,0,0,0,92,9,80,2,0,3,17,7,5,0,4,176,44,1,4,3,50.0,33.3,-2,2,-2,24.1,16.7,11.4,0,0,2,-2,2,20.8,15.9,10.0,5,4,1,0,39.3,2,2,0,0,0,0,0,2,2,0,1,0,4,64,1,10,5,2,1,0,44.0,3,3,0,0,0,0,0,3,1,0,0,0,4,71,2,92
11/18/2012 1:00:00 PM,2012,11,HOU,JAX,HOME,43,37,80,Reliant Stadium,Grass,70,43,7,40.5,-15.0,7,10,3,14,9,41,40,41:40,39,10,26,3,92,653,7.1,5,35,149,4.3,0,55,43,504,5,2,9.2,11.7,78.2,120.00,11,4,36.4,0,0,0,7,4,5,4,76,2,20,2,1,2,23,10,5,0,3,111,37,3,1,-2,7,10,10,7,3,31,19,31:19,17,4,12,1,66,458,6.9,4,29,86,3.0,0,35,18,372,4,0,10.6,20.7,51.4,127.32,14,4,28.6,2,1,50.0,3,2,2,1,46,6,54,1,1,2,6,6,3,0,5,242,48.4,1,3,2,57.1,80.0,4,2,0,17.2,27.0,3.5,66.7,50.0,-4,-2,0,8.6,10.5,5.4,8,4,2,0,33.3,4,4,0,0,0,0,0,5,3,0,2,76,5,162,0,0,9,9,4,0,33.2,4,4,0,0,0,0,0,3,3,0,2,11,6,149,2,35
11/18/2012 1:00:00 PM,2012,11,KC,CIN,HOME,6,28,34,Arrowhead Stadium,Grass,59,37,0,42.0,3.0,3,3,0,0,0,24,38,24:38,16,5,10,1,60,284,4.7,0,26,113,4.3,0,30,17,171,0,0,5.7,10.1,56.7,73.06,11,1,9.1,1,0,0,2,0,0,0,30,6,30,3,1,4,17,3,4,0,7,356,50.9,1,0,-1,7,14,0,7,0,35,22,35:22,22,9,11,2,69,409,5.9,4,38,189,5.0,2,29,18,220,2,0,7.6,12.2,62.1,108.41,14,4,28.6,3,3,100,4,4,3,3,24,8,54,1,0,2,10,7,4,0,6,322,53.7,0,1,1,0,0,-4,0,-2,10.5,9.7,11.8,100,100,4,0,2,15.4,20.6,6.5,2,2,1,0,44.6,0,0,0,0,0,0,0,2,2,0,3,30,3,69,0,0,5,3,2,0,48.7,4,4,0,0,0,0,0,1,0,0,4,24,1,26,0,0
11/18/2012 1:00:00 PM,2012,11,NE,IND,HOME,59,24,83,Gillette Stadium,Artificial,42,62,14,53.5,-9.5,7,17,14,21,0,27,5,27:5,25,5,20,0,60,446,7.4,8,25,115,4.6,2,35,24,331,3,0,9.5,13.8,68.6,127.20,12,8,66.7,0,0,0,6,4,3,3,283,4,70,1,0,0,0,6,2,0,2,114,57,0,4,4,14,3,0,7,0,32,55,32:55,28,9,16,3,75,448,6.0,3,24,119,5.0,1,50,27,329,2,3,6.6,12.2,54.0,62.83,14,8,57.1,0,0,0,2,2,1,1,7,1,5,3,1,1,5,2,2,0,3,139,46.3,4,0,-4,66.7,100,4,0,1,8.3,11.8,0,100,100,-4,0,-1,8.0,5.7,2.0,10,4,3,0,53.5,8,8,0,0,0,0,0,2,1,0,2,117,4,94,3,166,5,3,1,0,7.3,3,3,0,0,0,0,0,2,1,0,1,7,7,104,0,0
11/18/2012 1:00:00 PM,2012,11,STL,NYJ,HOME,13,27,40,Edward Jones Dome,Dome,70,40,0,39.0,-3.5,7,0,0,6,0,26,57,26:57,15,5,10,0,65,281,4.3,2,20,114,5.7,0,44,23,167,2,1,3.8,7.3,52.3,67.14,16,5,31.2,5,3,60.0,2,2,2,2,0,5,30,3,2,1,3,3,11,0,5,251,50.2,3,0,-3,3,10,0,14,0,33,3,33:3,17,8,9,0,65,289,4.4,3,41,124,3.0,2,21,16,165,1,0,7.9,10.3,76.2,114.19,15,7,46.7,1,0,0,4,2,1,1,34,3,20,2,0,3,12,2,4,0,3,127,42.3,0,3,3,100,100,1,7,2,26.8,12.5,2.2,50.0,100,-1,-7,-2,20.0,4.4,12.5,3,2,1,0,44.4,1,1,0,1,0,0,0,0,0,0,0,0,5,127,0,0,6,5,1,0,35.7,3,3,0,0,0,0,0,4,2,1,3,29,1,42,1,5
11/18/2012 1:00:00 PM,2012,11,WAS,PHI,HOME,31,6,37,Fedex Field,Grass,52,55,9,45.5,-3.5,7,10,7,7,0,28,36,28:36,15,7,7,1,51,361,7.1,4,34,169,5.0,0,15,14,192,4,0,12.8,13.7,93.3,158.33,11,5,45.5,1,0,0,4,2,1,1,79,13,80,2,0,2,8,7,11,0,5,227,45.4,0,3,3,0,3,3,0,0,31,24,31:24,16,2,10,4,71,257,3.6,0,21,80,3.8,0,46,21,177,0,2,3.8,8.4,45.7,38.04,19,7,36.8,1,0,0,1,0,0,0,28,9,70,4,1,4,27,4,6,0,5,234,46.8,3,0,-3,50.0,100,3,5,2,52.4,14.0,11.8,0,0,-3,-5,-2,17.6,23.5,8.0,5,1,1,0,39.8,4,4,0,0,0,0,0,1,1,0,3,32,0,0,2,47,3,3,3,0,36.4,0,0,0,0,0,0,0,2,2,0,3,28,4,80,0,0
11/18/2012 4:05:00 PM,2012,11,OAK,NO,HOME,17,38,55,O.co Coliseum,Grass,61,62,3,55.5,6.0,0,7,3,7,0,31,24,31:24,24,7,15,2,69,404,5.9,2,26,120,4.6,0,40,22,284,2,2,7.1,12.9,55.0,73.33,12,4,33.3,3,1,33.3,3,2,3,2,0,4,40,0,0,3,28,4,2,0,3,135,45,2,0,-2,14,7,14,3,0,28,36,28:36,19,5,14,0,56,380,6.8,5,28,151,5.4,1,28,21,229,3,0,8.2,10.9,75.0,134.38,11,6,54.5,0,0,0,3,2,1,1,55,11,109,1,0,0,0,4,5,0,4,172,43,0,2,2,66.7,66.7,0,-3,-3,7.1,14.3,7.0,66.7,100,0,3,3,19.2,9.3,0,4,3,0,0,38.3,2,2,0,0,0,0,0,1,1,0,1,0,6,121,0,0,7,5,1,0,43.0,5,5,0,0,0,0,0,1,1,0,0,0,3,123,2,55
11/18/2012 4:05:00 PM,2012,11,NO,OAK,AWAY,38,17,55,O.co Coliseum,Grass,61,62,3,55.5,-6.0,14,7,14,3,0,28,36,28:36,19,5,14,0,56,380,6.8,5,28,151,5.4,1,28,21,229,3,0,8.2,10.9,75.0,134.38,11,6,54.5,0,0,0,3,2,1,1,55,11,109,1,0,0,0,4,5,0,4,172,43,0,2,2,0,7,3,7,0,31,24,31:24,24,7,15,2,69,404,5.9,2,26,120,4.6,0,40,22,284,2,2,7.1,12.9,55.0,73.33,12,4,33.3,3,1,33.3,3,2,3,2,0,4,40,0,0,3,28,4,2,0,3,135,45,2,0,-2,66.7,100,0,3,3,19.2,9.3,0,66.7,66.7,0,-3,-3,7.1,14.3,7.0,7,5,1,0,43.0,5,5,0,0,0,0,0,1,1,0,0,0,3,123,2,55,4,3,0,0,38.3,2,2,0,0,0,0,0,1,1,0,1,0,6,121,0,0
11/18/2012 4:25:00 PM,2012,11,SD,DEN,AWAY,23,30,53,Sports Authority Field at Mile High,Grass,62,22,3,47.5,7.5,7,0,9,7,0,31,18,31:18,13,1,11,1,67,277,4.1,3,23,53,2.3,0,40,24,224,2,2,5.6,9.3,60.0,71.25,16,3,18.8,2,1,50.0,1,1,0,0,33,10,65,3,1,4,34,3,6,1,10,493,49.3,3,2,-1,0,17,7,6,0,28,42,28:42,21,7,13,1,70,386,5.5,3,25,133,5.3,0,42,25,253,3,1,6.0,10.1,59.5,90.67,16,6,37.5,0,0,0,4,1,1,0,47,4,30,2,1,3,17,4,7,0,5,252,50.4,2,3,1,100,0,-1,-1,-1,24.0,6.7,9.1,25.0,0,1,1,1,30.4,9.1,6.7,4,1,1,1,41.1,3,3,0,0,0,0,0,0,0,0,2,10,1,16,1,23,8,7,7,0,44.4,3,3,0,0,0,0,0,4,3,0,3,22,1,18,2,25
11/18/2012 4:25:00 PM,2012,11,DEN,SD,HOME,30,23,53,Sports Authority Field at Mile High,Grass,62,22,3,47.5,-7.5,0,17,7,6,0,28,42,28:42,21,7,13,1,70,386,5.5,3,25,133,5.3,0,42,25,253,3,1,6.0,10.1,59.5,90.67,16,6,37.5,0,0,0,4,1,1,0,47,4,30,2,1,3,17,4,7,0,5,252,50.4,2,3,1,7,0,9,7,0,31,18,31:18,13,1,11,1,67,277,4.1,3,23,53,2.3,0,40,24,224,2,2,5.6,9.3,60.0,71.25,16,3,18.8,2,1,50.0,1,1,0,0,33,10,65,3,1,4,34,3,6,1,10,493,49.3,3,2,-1,25.0,0,1,1,1,30.4,9.1,6.7,100,0,-1,-1,-1,24.0,6.7,9.1,8,7,7,0,44.4,3,3,0,0,0,0,0,4,3,0,3,22,1,18,2,25,4,1,1,1,41.1,3,3,0,0,0,0,0,0,0,0,2,10,1,16,1,23
11/18/2012 8:20:00 PM,2012,11,PIT,BAL,HOME,10,13,23,Heinz Field,Grass,46,52,5,41.0,3.0,7,0,3,0,0,32,51,32:51,17,5,10,2,69,309,4.5,1,27,134,5.0,1,39,18,175,0,1,4.5,9.7,46.2,48.56,17,5,29.4,1,0,0,1,0,0,0,12,6,43,3,2,3,24,4,4,0,8,357,44.6,3,0,-3,10,0,3,0,0,27,9,27:9,12,4,7,1,57,200,3.5,1,23,47,2.0,0,32,20,153,0,0,4.8,7.6,62.5,74.09,14,3,21.4,0,0,0,2,0,0,0,94,4,68,2,0,2,11,5,5,0,8,372,46.5,0,3,3,0,0,-1,-1,-1,17.4,11.8,7.1,0,0,1,1,1,18.5,11.9,5.9,3,1,0,0,35.4,1,1,0,0,0,0,0,1,1,0,3,12,2,36,0,0,4,4,2,0,42.5,1,1,0,0,0,0,0,3,2,0,3,74,3,76,1,20
11/18/2012 8:20:00 PM,2012,11,BAL,PIT,AWAY,13,10,23,Heinz Field,Grass,46,52,5,41.0,-3.0,10,0,3,0,0,27,9,27:9,12,4,7,1,57,200,3.5,1,23,47,2.0,0,32,20,153,0,0,4.8,7.6,62.5,74.09,14,3,21.4,0,0,0,2,0,0,0,94,4,68,2,0,2,11,5,5,0,8,372,46.5,0,3,3,7,0,3,0,0,32,51,32:51,17,5,10,2,69,309,4.5,1,27,134,5.0,1,39,18,175,0,1,4.5,9.7,46.2,48.56,17,5,29.4,1,0,0,1,0,0,0,12,6,43,3,2,3,24,4,4,0,8,357,44.6,3,0,-3,0,0,1,1,1,18.5,11.9,5.9,0,0,-1,-1,-1,17.4,11.8,7.1,4,4,2,0,42.5,1,1,0,0,0,0,0,3,2,0,3,74,3,76,1,20,3,1,0,0,35.4,1,1,0,0,0,0,0,1,1,0,3,12,2,36,0,0
11/19/2012 8:30:00 PM,2012,11,CHI,SF,AWAY,7,32,39,Candlestick Park,Grass,64,52,12,34.5,3.5,0,0,7,0,0,29,55,29:55,12,6,5,1,56,143,2.6,1,28,85,3.0,0,22,14,58,1,2,2.6,4.1,63.6,44.89,12,3,25.0,1,0,0,1,1,0,0,-1,6,55,3,0,6,49,4,3,0,5,234,46.8,2,0,-2,10,10,7,5,0,30,5,30:5,18,6,9,3,54,353,6.5,3,29,121,4.2,1,23,16,232,2,0,10.1,14.5,69.6,131.07,12,4,33.3,0,0,0,6,3,1,1,24,5,50,0,0,2,11,11,7,1,4,188,47,0,2,2,100,0,-7,-4,-4,10.3,16.0,21.4,50.0,100,7,4,4,25.0,39.3,8.0,3,2,0,0,43.0,1,1,0,0,0,0,0,0,0,0,3,1,5,126,0,0,7,6,2,0,47.3,3,3,0,0,0,0,0,3,3,0,4,19,3,63,2,5
